r,v,m_bh,is_unstable
73.94294204579501,3.9497216821311523,1000.0,0
118.95927662366995,3.2729228543285322,1000.0,0
97.22391777506058,3.4627942089544317,1000.0,0
142.79306942817578,3.8941259125215355,1000.0,1
133.72958829227687,1.9000240145189282,1000.0,0
50.95805506532077,10.60365658702955,1000.0,1
81.67243956021926,4.510226049661947,1000.0,0
147.61850314470752,5.128437000447625,1000.0,1
56.66828036358086,6.496402772395066,1000.0,1
64.56773882374091,2.481277560029171,1000.0,0
68.49390510103305,6.393995301301924,1000.0,1
122.02971939441237,1.4563383819471547,1000.0,0
113.60350915407547,7.057262368225337,1000.0,1
100.2351042410711,3.3854106092748983,1000.0,0
85.58391172458704,3.2246103326518423,1000.0,0
149.85220592952507,6.335772781357093,1000.0,1
62.20332444672222,6.242052528112884,1000.0,1
96.74756163336892,4.543598782440356,1000.0,0
80.19851359234067,5.487393551302871,1000.0,1
103.33260362189077,2.446598120864608,1000.0,0
126.87331886639286,5.0133124266291915,1000.0,1
114.04324592120179,6.2705171995428275,1000.0,1
129.02026083767277,5.346437177290138,1000.0,1
58.609797995427,9.873838228059034,1000.0,1
144.88075268612914,3.2228278211800894,1000.0,0
129.59917201366136,1.7527691203101174,1000.0,0
105.67966379542577,5.131738191267037,1000.0,1
59.66103643458557,4.3354221621102855,1000.0,0
74.84764535528254,5.73930988489263,1000.0,1
140.53217034458567,6.303254861394444,1000.0,1
109.4639016021265,5.30579149900472,1000.0,1
109.09150975087988,2.8902659114182234,1000.0,0
102.86431055879638,3.688104759188929,1000.0,0
126.96862260294326,1.52888228084027,1000.0,0
96.55453171206472,7.539493122239913,1000.0,1
119.2297166595331,4.389573281928984,1000.0,1
141.33134064071183,5.811170470784051,1000.0,1
94.82840128250504,4.557454225773151,1000.0,0
51.80558761527399,10.087118207802037,1000.0,1
71.22152001218507,3.280582349575954,1000.0,0
52.04323150183126,6.577762943589651,1000.0,1
86.79946337946446,2.4064251009614326,1000.0,0
115.03151587440176,5.705336762591422,1000.0,1
52.09252621978258,6.453414898346358,1000.0,1
95.13926785125642,6.358941592675835,1000.0,1
54.46372944424374,8.731346259575016,1000.0,1
112.04303069351829,4.9240675026856655,1000.0,1
89.78829983866676,2.868010420705482,1000.0,0
71.94214231066425,5.771255497427353,1000.0,1
74.59689035776495,5.664642469926414,1000.0,1
61.010681398885225,8.154679657553912,1000.0,1
101.03689095088109,7.340925643290404,1000.0,1
138.5518361616535,2.1674098850184342,1000.0,0
84.1611742998104,7.088976681703206,1000.0,1
120.8807096355394,1.5104007033959816,1000.0,0
100.87020196071816,2.2589477157026714,1000.0,0
71.65658513920536,4.487958360769552,1000.0,0
103.77013543470319,6.672304436894925,1000.0,1
61.59218988824967,7.208689807734061,1000.0,1
112.78404577702725,7.228153684849288,1000.0,1
68.50539011884602,5.6091305908271805,1000.0,1
87.02132171158578,1.9096537256651827,1000.0,0
131.948383144378,3.628358904056706,1000.0,0
132.64430716105085,1.78414222398515,1000.0,0
78.90639950606081,8.578243784272008,1000.0,1
134.02381594482063,5.044670999130294,1000.0,1
98.14528167839809,6.809999447743289,1000.0,1
114.4278105137157,3.120702725100731,1000.0,0
118.2226749251772,6.284264540199533,1000.0,1
86.3137295286873,2.0277843798872124,1000.0,0
92.1641557293761,2.554245522294333,1000.0,0
59.40685026370569,6.997499306655793,1000.0,1
123.52905045038867,2.5423923778593602,1000.0,0
133.1011698292487,2.3369400305514145,1000.0,0
91.58649044280295,6.333009411464573,1000.0,1
147.81133817420675,6.325579163015263,1000.0,1
145.14419763874244,3.543822940100089,1000.0,0
86.42771819983359,2.555884102670188,1000.0,0
107.94130290584404,2.0308476216011697,1000.0,0
56.216210425309335,2.8235399204098983,1000.0,0
93.39639890087695,3.0411031767504713,1000.0,0
91.42641122964042,7.274687380348799,1000.0,1
86.87336379481448,7.595737038153519,1000.0,1
63.34039386854852,3.3732267931839037,1000.0,0
130.92558096275187,6.216412884096966,1000.0,1
122.90974983687316,2.568314675448343,1000.0,0
76.5235230606431,3.9317304353159357,1000.0,0
144.62177482235063,4.620026296446274,1000.0,1
103.58743036038882,7.080426052511301,1000.0,1
146.1870165131159,3.2866511515615726,1000.0,0
84.47378683273921,5.7628398992757806,1000.0,1
111.12403059333803,4.725989698487161,1000.0,1
110.91616070189627,4.528716086369872,1000.0,1
134.54052071422535,6.774230507351091,1000.0,1
94.0485745081611,7.668409105716607,1000.0,1
128.76516042335396,4.158657906521833,1000.0,1
50.14978051879261,4.199219947155319,1000.0,0
88.86190566983515,3.0763222586504466,1000.0,0
73.23326951232026,7.91602891359496,1000.0,1
143.1562594049174,3.0634348830630556,1000.0,0
75.98205490980243,5.1006690932732734,1000.0,0
93.29109999556331,3.4360313391170374,1000.0,0
66.35675086564599,7.612569595811467,1000.0,1
139.4636983995071,1.4708758552939805,1000.0,0
129.8911047712445,2.560491399411826,1000.0,0
53.80967656591492,4.524395035836543,1000.0,0
80.18214209017313,6.71895179418324,1000.0,1
53.6599474000663,10.407036367338316,1000.0,1
125.40073649075131,4.093364912639062,1000.0,1
146.10957851950263,4.769649976395989,1000.0,1
55.69287437826003,5.409071821820364,1000.0,0
149.14699663955827,4.826662254416817,1000.0,1
143.55003087706282,1.6878843414446107,1000.0,0
128.94214522424932,4.968416568722278,1000.0,1
146.66156548994306,5.830855919021716,1000.0,1
119.65121416473583,2.3755975317717666,1000.0,0
64.7939860809893,3.552105196545142,1000.0,0
60.74365560209548,7.388728842408451,1000.0,1
132.9825079887899,5.260233526668527,1000.0,1
121.93092396543146,4.382946780870285,1000.0,1
105.78858955839684,2.016731062155455,1000.0,0
86.74396123157334,3.1879803240548066,1000.0,0
116.9150608921088,7.2209033228586135,1000.0,1
50.863859693160016,9.065644609097813,1000.0,1
82.52990103362032,3.5287697057593292,1000.0,0
127.23185384496657,2.649386140382545,1000.0,0
123.28447356932843,6.111040517142168,1000.0,1
86.20161709049226,3.9802452488414595,1000.0,0
98.68680505828243,4.908242264969041,1000.0,1
135.36371397443182,4.245245083259752,1000.0,1
126.56863647408706,1.4548196082759015,1000.0,0
69.12927085903516,8.749631306960964,1000.0,1
74.93316221231106,6.185255826540811,1000.0,1
84.31662687344779,4.101083142450512,1000.0,0
144.98089511014632,4.507963177340318,1000.0,1
135.0043616059255,3.269561110341658,1000.0,0
71.41617141989826,8.76596854780731,1000.0,1
130.33532086913067,1.6800593086767723,1000.0,0
148.96227939656015,1.626996704634359,1000.0,0
99.07712967869331,7.731577840973391,1000.0,1
65.53162303722195,2.8078907948378222,1000.0,0
79.14064161879328,1.8339518633674288,1000.0,0
79.8085451778172,4.591547642219576,1000.0,0
105.65956588928772,2.766628882017356,1000.0,0
82.78688207416046,4.446486706216217,1000.0,0
102.03769235467836,3.5236961981595436,1000.0,0
104.48207991925986,5.978831099233058,1000.0,1
52.89357872654191,3.9075339045378206,1000.0,0
59.21342847510553,6.268784017954834,1000.0,1
91.61431712844802,2.1507897428257734,1000.0,0
136.8974334043593,3.1616921717200497,1000.0,0
124.01791582075965,3.1196433250004305,1000.0,0
94.84943159797487,7.445296575695465,1000.0,1
75.33866503700952,8.727062075401149,1000.0,1
101.86370530583989,6.974495891879879,1000.0,1
56.77822552190298,2.7407188341013886,1000.0,0
84.45698308669202,3.6348998158257686,1000.0,0
75.39791112913238,3.0420746080433787,1000.0,0
72.56252161107676,2.353268491201069,1000.0,0
112.43727567819839,3.684758431504082,1000.0,0
91.45799873438023,2.2788428922871637,1000.0,0
70.40654164883938,4.347515298269777,1000.0,0
82.25081685515212,8.484762804633673,1000.0,1
104.37791026368953,3.335813531070827,1000.0,0
129.10713359671834,3.4926956895191466,1000.0,0
91.34611036709006,5.922413273197793,1000.0,1
83.13867364026896,6.470360732799662,1000.0,1
108.14495490714722,2.172811050833789,1000.0,0
95.28329361628425,4.393787653343331,1000.0,0
91.34328954572035,4.788239153068118,1000.0,1
141.47519730262775,6.521317303488097,1000.0,1
133.92260467610515,6.7939897659514425,1000.0,1
60.9621049547016,9.73231289330217,1000.0,1
119.90324150772985,6.430733416172674,1000.0,1
70.2456803200334,3.591025820330114,1000.0,0
85.73638153832695,6.2382486128834636,1000.0,1
142.6913907473633,4.884981914446237,1000.0,1
85.94134618641343,2.467067894133897,1000.0,0
98.8285236534527,2.7763328552778734,1000.0,0
142.43092243068327,2.0140314252308653,1000.0,0
69.5089991037852,4.468316931270412,1000.0,0
76.50280904794698,6.784862495724648,1000.0,1
144.28343047529563,5.159120532250277,1000.0,1
71.36662929510275,2.1607255207714946,1000.0,0
58.295712356189725,4.865978054459117,1000.0,0
105.95159511246474,3.3806057628125505,1000.0,0
135.88548941023936,2.9747884212270708,1000.0,0
90.77050857282389,7.030760375880571,1000.0,1
98.31800200129383,5.881370307676557,1000.0,1
103.43899262939752,7.765930815476907,1000.0,1
68.32138009373867,8.530739126859517,1000.0,1
137.15606262755728,1.7532171219868862,1000.0,0
116.02710236342865,3.333296709390381,1000.0,0
68.65716062602722,5.569748132918974,1000.0,1
68.35824426079938,8.699362581370762,1000.0,1
92.69631540871447,7.1636763537691195,1000.0,1
115.8050273054641,5.9369995936883635,1000.0,1
102.30485245399983,4.717069134691229,1000.0,1
83.22812474847863,7.572262864030997,1000.0,1
78.76675664154719,7.806200076381356,1000.0,1
117.77509297703016,4.916561411525908,1000.0,1
65.19462148150598,3.4265323571200446,1000.0,0
64.85306587593482,3.5600884509428665,1000.0,0
129.56751775097388,5.896917346792535,1000.0,1
127.36008761978061,5.456080296558342,1000.0,1
101.61095841001902,2.6634181387506484,1000.0,0
140.0054547503472,4.616580613597558,1000.0,1
148.40242123818618,5.890825732591611,1000.0,1
101.78654604086015,6.524597998795301,1000.0,1
59.82690061028758,8.32650610972309,1000.0,1
97.64001664221553,7.999655858756672,1000.0,1
80.71423747284138,5.573546715708496,1000.0,1
137.93617405042204,4.942935259265266,1000.0,1
100.74998994588199,2.61699412732312,1000.0,0
81.12452561532216,8.622449746773583,1000.0,1
115.21682798714085,5.077074281306029,1000.0,1
113.21579743393347,1.8810862782393283,1000.0,0
84.18588858440651,5.3019826212605965,1000.0,1
119.66092806742294,7.182188423756951,1000.0,1
129.28554633197473,3.321278345566828,1000.0,0
138.01550469616942,6.6299376472849785,1000.0,1
74.75898056939839,7.216583711123879,1000.0,1
60.171057786730316,9.958701760675677,1000.0,1
116.65031542780349,5.040099686689251,1000.0,1
110.54562056033791,3.0616203490648894,1000.0,0
92.22973935295906,2.0582457234581373,1000.0,0
60.08389275217492,6.625549780339279,1000.0,1
142.10920029248973,2.9333763366654395,1000.0,0
135.98690138526868,5.640930279978871,1000.0,1
57.51602214520938,2.674190990778113,1000.0,0
101.40359589196146,7.503936384157652,1000.0,1
78.25090326092108,7.420383829164156,1000.0,1
75.41746057383995,6.935792096894512,1000.0,1
57.41751262043402,2.207881161239226,1000.0,0
92.7659726304617,6.930817174509746,1000.0,1
86.631466968197,6.446421645843179,1000.0,1
137.48192506096183,1.5470656275693448,1000.0,0
146.55745090724957,4.054907279989015,1000.0,1
130.7944524810597,4.577218999669645,1000.0,1
80.5020497215742,3.7772622896928545,1000.0,0
92.52608459363134,4.441281135832739,1000.0,0
149.1946264945472,6.10996325053034,1000.0,1
145.86237434842639,3.40778948763803,1000.0,0
52.24640909336644,6.064254683680467,1000.0,0
126.49778151430218,4.278112341174001,1000.0,1
117.97315997482195,7.273858498983001,1000.0,1
90.56052396687052,3.734284037327063,1000.0,0
136.74454415153093,2.2329166539879037,1000.0,0
94.3233118294722,2.603646467964837,1000.0,0
95.56049037100144,7.287625529619283,1000.0,1
62.14213328733943,7.688205084641057,1000.0,1
84.6948564905,3.5513022506637735,1000.0,0
58.238378849375835,6.315290861451362,1000.0,1
72.07762464483196,5.304597511897073,1000.0,1
106.38879148507652,2.0542028795058167,1000.0,0
83.37066808231984,7.507133478078982,1000.0,1
57.154293396155545,4.593260705928927,1000.0,0
88.77748055404828,3.2639936873655877,1000.0,0
133.2519779189293,6.789089605277087,1000.0,1
95.45386421859607,7.078006050426606,1000.0,1
91.59679868500632,7.907870061042617,1000.0,1
63.23163658144462,5.501670776909661,1000.0,0
115.4505015077092,5.285881386694957,1000.0,1
102.12699631430067,6.112906549945892,1000.0,1
52.96267029434342,3.733336128832227,1000.0,0
95.16746501256753,3.82222657076189,1000.0,0
100.36629279798268,2.2501614542201467,1000.0,0
90.6502917838991,6.948644180910051,1000.0,1
64.81140105441978,2.2715467407437875,1000.0,0
130.35436322499584,1.7446529732671594,1000.0,0
85.00944160863395,7.309592048937808,1000.0,1
133.91940819053846,2.4494341434280633,1000.0,0
51.49115915452456,4.75653273897546,1000.0,0
90.75943536537841,1.8351229558410878,1000.0,0
86.61410655658403,3.9218583512349348,1000.0,0
66.3833903663674,3.970640342040405,1000.0,0
144.5956110825653,6.4115693479636215,1000.0,1
98.72090439790679,5.970611579802035,1000.0,1
76.06845453919877,2.48817665862392,1000.0,0
117.33539418573034,6.280798017388773,1000.0,1
96.4430490083237,4.706602437172739,1000.0,1
78.26186439154472,3.208574952664014,1000.0,0
58.51141908811562,8.756943069873662,1000.0,1
99.28223376615455,5.877671751535903,1000.0,1
87.36033919963253,4.559153285630007,1000.0,0
125.0869877090834,3.4162837699627215,1000.0,0
71.72714921956072,3.5377799416943256,1000.0,0
69.27533696256714,2.9140193634023808,1000.0,0
67.32956154174322,4.88178884643858,1000.0,0
136.67526123377968,4.780318730891979,1000.0,1
118.88973796992143,3.395952040970612,1000.0,0
72.11660903371964,2.322255271707199,1000.0,0
90.66085443570307,2.8996757974094023,1000.0,0
108.34884457468004,7.2097113018239884,1000.0,1
107.84123178054607,5.911678391917658,1000.0,1
64.86766368379885,9.809606051698129,1000.0,1
118.6549599064783,1.4616087026506617,1000.0,0
70.26260072824007,5.658584494272547,1000.0,1
127.79313588967716,3.340574228121189,1000.0,0
115.55417109717524,5.310917676034398,1000.0,1
127.70504236889886,1.8786527271072044,1000.0,0
111.5384151508026,6.921260143218299,1000.0,1
109.98732162689507,6.529715345021538,1000.0,1
92.88313790961153,7.301211022407406,1000.0,1
99.74078128377676,3.869813720217363,1000.0,0
100.32687778028243,3.0943497006697798,1000.0,0
80.46092834705581,2.1750243059510126,1000.0,0
109.92302156489524,3.005329158080745,1000.0,0
120.62644681929369,1.4961487110767122,1000.0,0
144.63913364859138,5.869955726594591,1000.0,1
97.22340488530746,2.364734010051616,1000.0,0
145.35133863180397,3.5650734229591565,1000.0,0
112.73704923328441,1.647455375276808,1000.0,0
125.27891649886425,3.3422364234045743,1000.0,0
78.38675064001754,8.642752843300434,1000.0,1
145.978930140106,3.884148790759809,1000.0,1
61.61618654848415,2.35521992689246,1000.0,0
104.60315230684002,3.0064955554378927,1000.0,0
107.94333842328547,4.8597531600183315,1000.0,1
131.78790562882966,4.985977605206397,1000.0,1
97.05498356111559,2.549437649279081,1000.0,0
117.3072791540922,2.330096728145131,1000.0,0
108.7625165374838,5.3841623972446735,1000.0,1
55.52294682317527,5.415238313202122,1000.0,0
89.08749359619284,3.477192177575691,1000.0,0
134.59099721976634,3.9751961166779926,1000.0,1
135.16234433300673,2.4912242261423625,1000.0,0
74.17835916711154,6.527915034856671,1000.0,1
140.58185860371174,3.488770741622214,1000.0,0
76.20928010862258,2.011847046859936,1000.0,0
80.7924904550863,3.50693694134929,1000.0,0
112.86710176259174,3.9338871671522253,1000.0,0
144.14977214311136,4.857275956372076,1000.0,1
76.61507722085963,9.008432600443088,1000.0,1
126.14745386322149,1.8944043562603328,1000.0,0
89.4473293746104,6.545275407004166,1000.0,1
142.10583407396655,5.812391964530827,1000.0,1
79.72326078034207,3.516598997659693,1000.0,0
107.39018851744449,5.71853091264644,1000.0,1
135.59445239297742,2.9821978892291225,1000.0,0
78.51871959544636,3.2357151216197146,1000.0,0
133.69600444972298,6.6278109969992896,1000.0,1
53.98897861923597,6.707775652324507,1000.0,1
105.83752313891499,6.366800030830931,1000.0,1
64.8789375065165,7.435487886305715,1000.0,1
101.80904123807137,7.463136178668171,1000.0,1
116.4680792886793,3.443606611668856,1000.0,0
55.91812672539758,4.172463776859432,1000.0,0
86.26581127479818,3.231287879313651,1000.0,0
129.7166162752675,6.76346302584804,1000.0,1
136.98897927212175,6.601637925899689,1000.0,1
59.901648784765506,9.511173226236275,1000.0,1
66.00226633697513,6.57525282139392,1000.0,1
142.94364023398208,4.263139411375441,1000.0,1
148.51294477182032,3.1521270906327508,1000.0,0
80.27706254832881,5.701180876956576,1000.0,1
89.0826965775573,4.075737760889012,1000.0,0
85.8249990016117,5.18928259120658,1000.0,1
73.3744170123629,7.471157531438163,1000.0,1
81.30989988059306,6.851938419971117,1000.0,1
71.06022922329124,4.004373329741368,1000.0,0
119.06614221444933,3.355867674464565,1000.0,0
82.513341543099,7.455501642707877,1000.0,1
56.706273436747104,9.962311954270346,1000.0,1
95.6173134619168,7.78485049558637,1000.0,1
55.51637298228713,7.456856820216049,1000.0,1
104.64954065699439,7.458147978149769,1000.0,1
54.86062978826354,9.604135926701018,1000.0,1
117.06913874164945,5.605934997876233,1000.0,1
137.98651083538266,3.8804587687415197,1000.0,1
53.03706984233023,2.6778309313110893,1000.0,0
98.90072487138828,2.0643587038549787,1000.0,0
111.38845475146628,7.284835142805229,1000.0,1
105.45973263021796,4.447362500266223,1000.0,1
108.99488249872589,2.9561491564568496,1000.0,0
70.06147209561854,4.157453965975375,1000.0,0
91.90879484880143,7.134269607731437,1000.0,1
137.99649753716227,2.0516811148233542,1000.0,0
109.19214885854927,2.277154992747768,1000.0,0
72.6066262828428,5.428564628301408,1000.0,1
84.91145862688614,6.629509187764255,1000.0,1
95.69609395146529,7.778142073713946,1000.0,1
127.70288339329505,2.69964020819615,1000.0,0
139.07195294241603,3.086319418336348,1000.0,0
59.10713933712526,7.460790909424777,1000.0,1
66.9367788134922,4.496663169131644,1000.0,0
128.30322632888198,1.6589352242190105,1000.0,0
77.33288707118452,5.157542864206604,1000.0,1
56.46657411316547,5.625378966319046,1000.0,0
70.90139422551073,2.395696874363373,1000.0,0
67.18631907288957,7.560735450688816,1000.0,1
143.21530766398266,4.610502241506898,1000.0,1
71.06018335174429,2.7727856341247272,1000.0,0
117.22876250655936,4.81504472675474,1000.0,1
87.14048305018163,6.496958462139567,1000.0,1
100.82174988697744,4.541198502220897,1000.0,1
122.17008690757189,3.383868310492531,1000.0,0
132.19106756413692,6.379357597423229,1000.0,1
95.67212114635393,6.745538700400214,1000.0,1
79.8115155290391,4.51365139726785,1000.0,0
99.74459226634406,4.207477512725296,1000.0,0
145.2410458254364,3.9598101040149096,1000.0,1
76.12847611226522,2.9783411810331724,1000.0,0
74.48268365482741,7.506113124727729,1000.0,1
55.44968096193579,10.420954474111348,1000.0,1
61.63093467639891,3.8005054756011885,1000.0,0
58.260247374517924,6.974456348167253,1000.0,1
140.18897067083356,2.934456908466056,1000.0,0
80.47059748710642,5.722628482845746,1000.0,1
95.72067797597842,6.432225721653492,1000.0,1
88.37129741416075,6.919623403483629,1000.0,1
71.6055196420146,5.260447525784851,1000.0,0
83.09431325064503,6.476321990697782,1000.0,1
105.73646090202081,1.7306080496816163,1000.0,0
108.0032176964749,3.8820674644632036,1000.0,0
51.978510928423304,6.402055385423873,1000.0,1
71.83305665425785,6.515970092613224,1000.0,1
92.85456698231549,2.316667814450801,1000.0,0
97.19240147559144,7.7056352894631335,1000.0,1
125.28116465025964,6.856827230191541,1000.0,1
112.73585054076997,4.508482552385717,1000.0,1
135.72552034474916,3.857401842316298,1000.0,1
89.84169572546898,7.872183115563422,1000.0,1
102.15271365380102,6.492189721285012,1000.0,1
147.3721126446674,4.70341045805862,1000.0,1
119.33057541099099,6.308014643827272,1000.0,1
134.18715758296776,5.10130544050829,1000.0,1
63.89832581144347,7.129601269973305,1000.0,1
79.96349172285541,5.18464164777454,1000.0,1
52.479368659203395,6.622348180057497,1000.0,1
111.63195996410712,6.327467499565749,1000.0,1
126.72896602600781,3.60717165744896,1000.0,0
129.42163081299407,5.9076477212530785,1000.0,1
51.89481351859253,3.615517341349251,1000.0,0
55.04412750092583,3.0600645837153673,1000.0,0
114.81878854919343,3.439400513477609,1000.0,0
145.66432190711885,6.456883654600925,1000.0,1
138.72186315663208,4.0182778158102375,1000.0,1
87.42354819550836,7.462461959862107,1000.0,1
93.96984976608786,2.4109198776615104,1000.0,0
129.89183481288347,6.460261475543659,1000.0,1
55.098288186202026,2.3220013627942744,1000.0,0
142.02452897201226,1.5353600821077387,1000.0,0
74.1542296864672,2.690659526599463,1000.0,0
92.51497303109298,6.291379794286958,1000.0,1
130.470222078736,3.170744497550857,1000.0,0
104.2684296678644,4.223837084089078,1000.0,0
145.39778399675367,5.944052198450021,1000.0,1
93.54208955943344,5.063287056427687,1000.0,1
55.27170950015237,5.714068959079618,1000.0,0
63.87479618228156,5.535240677179036,1000.0,0
116.30958280372988,4.197053180811717,1000.0,1
71.1606865669275,4.4717809615209605,1000.0,0
57.65555337851105,5.293267511945621,1000.0,0
131.5882975892995,2.1733572644457753,1000.0,0
103.74633881394685,4.231232233042966,1000.0,0
78.41349372207893,5.163659331803207,1000.0,1
88.7061497777565,3.1886261972416667,1000.0,0
117.26005690795101,1.67850650990529,1000.0,0
124.02634790286723,5.876488658716527,1000.0,1
67.06908885193111,2.5491868034622387,1000.0,0
75.46938393137754,7.982388198488242,1000.0,1
57.38531630608088,4.307918377658102,1000.0,0
59.51457416477203,9.261771209935107,1000.0,1
57.53363378571746,10.064673277750062,1000.0,1
79.40605001464405,5.506807377940628,1000.0,1
127.30876711560362,5.635079276684963,1000.0,1
79.39732585029326,7.024833301316754,1000.0,1
115.86117316146164,3.37538522983894,1000.0,0
89.03580800556773,3.7605926385798973,1000.0,0
110.252206450459,3.589789096863522,1000.0,0
68.22314571641368,9.449527013820276,1000.0,1
80.85181404154186,5.942113503893616,1000.0,1
98.66716888222976,5.508989074925614,1000.0,1
72.05925813171416,4.3779254684722115,1000.0,0
72.32582010812393,8.510600371256698,1000.0,1
140.8780114782675,5.441744986719779,1000.0,1
62.65546064053572,3.5780900518972705,1000.0,0
121.76736083329587,4.473337450065321,1000.0,1
83.65973193649302,3.150682959553889,1000.0,0
134.40647351596022,3.1075343650695477,1000.0,0
146.6153118407122,2.7938821932251505,1000.0,0
124.71303454671545,3.201138620031563,1000.0,0
89.60128603520913,5.264577632939996,1000.0,1
80.41591934718949,6.743848610430366,1000.0,1
90.77782014497717,8.180325889239237,1000.0,1
52.10717862300014,7.652531939129844,1000.0,1
86.13481447000433,6.158695380529292,1000.0,1
54.67762856895077,9.042046191338471,1000.0,1
138.3880420925135,3.1821339352104605,1000.0,0
139.11545588722237,5.01742308641346,1000.0,1
130.83166441117515,4.551017781906504,1000.0,1
99.52262522592115,5.23165712661844,1000.0,1
53.27655161699973,8.991477647033,1000.0,1
97.56181085176763,4.792925369932348,1000.0,1
146.22601871229142,1.833412888470882,1000.0,0
121.39306838485908,3.4805749911677224,1000.0,0
133.34684005331826,6.07897681426563,1000.0,1
51.555917213051686,8.863046302450641,1000.0,1
93.20068357952283,7.339573287639337,1000.0,1
143.3547780808379,5.922166352101022,1000.0,1
56.56042335718735,3.9430714842913313,1000.0,0
142.36343535702548,4.757358211422478,1000.0,1
84.61806044538432,1.9438428779199777,1000.0,0
92.6538066166691,1.7783643680205343,1000.0,0
136.8236794627624,6.246413794424753,1000.0,1
78.90702900996575,6.116479308367013,1000.0,1
128.26100385155422,3.7523961435891806,1000.0,0
96.37455260940672,4.7849244074423245,1000.0,1
100.90290952598123,4.674142142747698,1000.0,1
88.14057129869857,4.5651674978746986,1000.0,0
121.21983601653073,5.593606360087885,1000.0,1
51.52672597253749,9.430190088893545,1000.0,1
110.34748555217244,6.069615899159214,1000.0,1
89.19607529953694,3.357547444011347,1000.0,0
84.65421816444992,4.663808776361874,1000.0,0
58.94846664634829,3.280277744924116,1000.0,0
118.65206709363382,6.256630635638827,1000.0,1
97.68602054595658,3.9742683868629296,1000.0,0
68.58725758511505,9.122050157962105,1000.0,1
90.73370505849253,3.437860329211452,1000.0,0
50.23223070546382,9.529300313210484,1000.0,1
130.94689138043827,1.547349776972441,1000.0,0
67.9160843340301,8.981371283180186,1000.0,1
141.33087527350312,3.0087631484290838,1000.0,0
108.43423999153464,6.63899078612568,1000.0,1
94.99577894253198,5.975167914948698,1000.0,1
86.86569134440236,3.7106133723060175,1000.0,0
100.3024113976814,4.831399463810411,1000.0,1
147.25072757145213,5.610936479431049,1000.0,1
83.25604516725423,5.468579869647058,1000.0,1
69.58718128497608,6.931059674965047,1000.0,1
119.82430818481218,6.548684431819916,1000.0,1
85.16546838436305,3.45189922858269,1000.0,0
75.6179884457733,3.17631663193077,1000.0,0
67.66222393365396,8.239959226846407,1000.0,1
80.90939155826683,4.081963101965224,1000.0,0
